168.7539063     ,169.7611828,no match,,,,,,,,,,
573.21875       ,574.2260265,no match,,,,,,,,,,
837.4841919     ,838.4914684,no match,,,,,,,,,,
568.34375       ,569.3510265,no match,,,,,,,,,,
844.5352173     ,845.5424938,no match,,,,,,,,,,
259.8395996     ,260.8468761,no match,,,,,,,,,,
819.5308228     ,820.5380993,no match,,,,,,,,,,
336.9735413     ,337.9808178,no match,,,,,,,,,,
221.1309509     ,222.1382274,no match,,,,,,,,,,
609.184021     ,610.1912975,610.189770423   ,C28H34O15, , 14N , , , , , , Hesperidin      C09755  11943,
282.982605     ,283.9898815,no match,,,,,,,,,,
887.3719482     ,888.3792247,no match,,,,,,,,,,
263.8777771     ,264.8850536,no match,,,,,,,,,,
336.9735107     ,337.9807872,no match,,,,,,,,,,
244.1635284     ,245.1708049,no match,,,,,,,,,,
280.9833984     ,281.9906749,no match,,,,,,,,,,
342.8785706     ,343.8858471,no match,,,,,,,,,,
447.2607117     ,448.2679882,448.268570287   ,C23H36N4O5      12C , , 14N , , , , , , N-Acetyl-leu-leu-tyr-amide     ,C11297  13472
307.8564453     ,308.8637218,no match,,,,,,,,,,
835.5355225     ,836.542799,836.541479197   ,C43H81O13P      12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phospho-1'-myo-inositol C13888  854133
838.4869385     ,839.494215,no match,,,,,,,,,,
953.331665     ,954.3389415,no match,,,,,,,,,,
316.7393799     ,317.7466564,no match,,,,,,,,,,
212.0744324     ,213.0817089,no match,,,,,,,,,,
671.4667969     ,672.4740734,672.473005702   ,C37H69O8P       12C , , 14N , , , , , , Phosphatidyl Ethanol    no KEGG,7889648
449.2765808     ,450.2838573,no match,,,,,,,,,,
632.2290039     ,633.2362804,no match,,,,,,,,,,
680.4466553     ,681.4539318,no match,,,,,,,,,,
492.2180481     ,493.2253246,no match,,,,,,,,,,
745.503479     ,746.5107555,no match,,,,,,,,,,
973.6119385     ,974.619215,no match,,,,,,,,,,
720.4924927     ,721.4997692,no match,,,,,,,,,,
1042.376099     ,1043.383375,no match,,,,,,,,,,
793.5150146     ,794.5222911,no match,,,,,,,,,,
184.0065308     ,185.0138073,no match,,,,,,,,,,
326.1876831     ,327.1949596,no match,,,,,,,,,,
560.3154907     ,561.3227672,no match,,,,,,,,,,
243.1793976     ,244.1866741,no match,,,,,,,,,,
999.4663086     ,1000.473585,no match,,,,,,,,,,
748.5231934     ,749.5304699,no match,,,,,,,,,,
324.1381836     ,325.1454601,no match,,,,,,,,,,
458.9889526     ,459.9962291,no match,,,,,,,,,,
157.8708649     ,158.8781414,no match,,,,,,,,,,
833.5181885     ,834.525465,no match,,,,,,,,,,
463.2560425     ,464.263319,no match,,,,,,,,,,
329.2339172     ,330.2411937,no match,,,,,,,,,,
470.1753845     ,471.182661,no match,,,,,,,,,,
336.9897461     ,337.9970226,no match,,,,,,,,,,
436.234314     ,437.2415905,no match,,,,,,,,,,
170.8322449     ,171.8395214,no match,,,,,,,,,,
285.1168518     ,286.1241283,no match,,,,,,,,,,
531.2092285     ,532.216505,no match,,,,,,,,,,
187.860199     ,188.8674755,no match,,,,,,,,,,
374.0158081     ,375.0230846,no match,,,,,,,,,,
760.2924805     ,761.299757,no match,,,,,,,,,,
697.4839478     ,698.4912243,no match,,,,,,,,,,
186.8551636     ,187.8624401,no match,,,,,,,,,,
1039.385864     ,1040.39314,no match,,,,,,,,,,
425.2584229     ,426.2656994,no match,,,,,,,,,,
721.3668823     ,722.3741588,no match,,,,,,,,,,
107.7631531     ,108.7704296,no match,,,,,,,,,,
551.2139893     ,552.2212658,552.218945025   ,C28H39Cl3N4O    12C , , 14N , , , , , , Clocapramine dihydrochloride   ,C12937  583326
831.4412842     ,832.4485607,no match,,,,,,,,,,
505.3395386     ,506.3468151,no match,,,,,,,,,,
547.1470337     ,548.1543102,no match,,,,,,,,,,
967.3483276     ,968.3556041,no match,,,,,,,,,,
673.4818726     ,674.4891491,674.488655766   ,C37H71O8P       12C , , 14N , , , , , , 1-18:1-2-16:0-sn-glycerol-3-pho,sphate   no KEGG no PubChem
673.4818726     ,674.4891491,674.488655766   ,C37H71O8P       12C , , 14N , , , , , , 1-Hexadecanoyl-2-(9Z-octadeceno,yl)-sn-glycero-3-phosphate       C13889  854134
577.3242188     ,578.3314953,no match,,,,,,,,,,
456.9732361     ,457.9805126,no match,,,,,,,,,,
419.2656555     ,420.272932,no match,,,,,,,,,,
833.519043     ,834.5263195,no match,,,,,,,,,,
602.3273926     ,603.3346691,no match,,,,,,,,,,
548.2071533     ,549.2144298,no match,,,,,,,,,,
632.7280273     ,633.7353038,no match,,,,,,,,,,
643.1729126     ,644.1801891,no match,,,,,,,,,,
328.8985901     ,329.9058666,no match,,,,,,,,,,
679.2630005     ,680.270277,no match,,,,,,,,,,
843.5300903     ,844.5373668,no match,,,,,,,,,,
490.9953003     ,492.0025768,no match,,,,,,,,,,
561.2195435     ,562.22682,no match,,,,,,,,,,
324.973175     ,325.9804515,no match,,,,,,,,,,
248.8468018     ,249.8540783,no match,,,,,,,,,,
575.3088379     ,576.3161144,no match,,,,,,,,,,
481.2815247     ,482.2888012,482.287968325   ,C26H42O8        12C , , 14N , , , , , , Fusicoccin H    C09093  11285,
795.5209961     ,796.5282726,no match,,,,,,,,,,
362.9870605     ,363.994337,no match,,,,,,,,,,
468.9729919     ,469.9802684,no match,,,,,,,,,,
839.4890137     ,840.4962902,no match,,,,,,,,,,
535.3132935     ,536.32057,no match,,,,,,,,,,
196.8840027     ,197.8912792,no match,,,,,,,,,,
197.8068695     ,198.814146,no match,,,,,,,,,,
358.9755554     ,359.9828319,no match,,,,,,,,,,
884.4246216     ,885.4318981,no match,,,,,,,,,,
640.2918701     ,641.2991466,no match,,,,,,,,,,
305.1762695     ,306.183546,306.183109323   ,C18H26O4        12C , , 14N , , , , , , Di-n-pentyl phthalate   C14300 ,151716
305.1762695     ,306.183546,306.183109323   ,C18H26O4        12C , , 14N , , , , , , Compactin diol lactone  C14183 ,7846993
326.9888611     ,327.9961376,no match,,,,,,,,,,
353.0877686     ,354.0950451,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Chlorogenic acid        bmse000,387
353.0877686     ,354.0950451,354.095082177   ,C16H18O9        12C , , 14N , , , , , , trans-5-O-Caffeoyl-D-quinate   ,C03908  6638
353.0877686     ,354.0950451,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Caffeoyl quinic acid    C12209 ,14354
353.0877686     ,354.0950451,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Chlorogenate    C00852  4109,
353.0877686     ,354.0950451,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Biflorin        C08996  11188,
353.0877686     ,354.0950451,354.095082177   ,C16H18O9        12C , , 14N , , , , , , Scopolin        C01527  4689,
430.1803284     ,431.1876049,431.189671906   ,C27H26FNO3      12C , , 14N , , , , , , HR 780  C11699  13864,
430.1803284     ,431.1876049,431.187877125   ,C22H29N3O4S     12C , , 14N , , , , , , Lafutidine      C12530  582920,
360.9744263     ,361.9817028,no match,,,,,,,,,,
696.4720459     ,697.4793224,no match,,,,,,,,,,
844.536499     ,845.5437755,no match,,,,,,,,,,
693.4503174     ,694.4575939,no match,,,,,,,,,,
522.2279663     ,523.2352428,no match,,,,,,,,,,
213.1126709     ,214.1199474,no match,,,,,,,,,,
392.9779358     ,393.9852123,no match,,,,,,,,,,
777.3023682     ,778.3096447,no match,,,,,,,,,,
184.0062714     ,185.0135479,no match,,,,,,,,,,
226.0541382     ,227.0614147,no match,,,,,,,,,,
356.9795227     ,357.9867992,no match,,,,,,,,,,
290.9880066     ,291.9952831,no match,,,,,,,,,,
246.8050079     ,247.8122844,no match,,,,,,,,,,
268.9833984     ,269.9906749,no match,,,,,,,,,,
354.9803162     ,355.9875927,no match,,,,,,,,,,
340.2029724     ,341.2102489,no match,,,,,,,,,,
759.1207886     ,760.1280651,no match,,,,,,,,,,
521.3341064     ,522.3413829,no match,,,,,,,,,,
380.7140198     ,381.7212963,no match,,,,,,,,,,
721.3668213     ,722.3740978,no match,,,,,,,,,,
318.9819031     ,319.9891796,no match,,,,,,,,,,
297.1535339     ,298.1608104,no match,,,,,,,,,,
745.5040894     ,746.5113659,no match,,,,,,,,,,
697.4829102     ,698.4901867,no match,,,,,,,,,,
747.7109985     ,748.718275,no match,,,,,,,,,,
725.1943359     ,726.2016124,no match,,,,,,,,,,
258.9163208     ,259.9235973,no match,,,,,,,,,,
539.1951294     ,540.2024059,no match,,,,,,,,,,
380.9779358     ,381.9852123,no match,,,,,,,,,,
197.8069916     ,198.8142681,no match,,,,,,,,,,
325.1842041     ,326.1914806,no match,,,,,,,,,,
244.9636078     ,245.9708843,no match,,,,,,,,,,
234.7614746     ,235.7687511,no match,,,,,,,,,,
483.2734985     ,484.280775,484.282489017   ,C29H40O6        12C , , 14N , , , , , , Stigmatellin Y  C12150  14297,
1038.380981     ,1039.388257,no match,,,,,,,,,,
270.8294067     ,271.8366832,no match,,,,,,,,,,
909.9545288     ,910.9618053,no match,,,,,,,,,,
189.8572083     ,190.8644848,no match,,,,,,,,,,
265.1480713     ,266.1553478,no match,,,,,,,,,,
297.8730164     ,298.8802929,no match,,,,,,,,,,
508.9858704     ,509.9931469,no match,,,,,,,,,,
322.9938049     ,324.0010814,no match,,,,,,,,,,
400.985199     ,401.9924755,no match,,,,,,,,,,
639.1572266     ,640.1645031,no match,,,,,,,,,,
414.1852722     ,415.1925487,no match,,,,,,,,,,
229.1444092     ,230.1516857,230.151809195   ,C12H22O4        12C , , 14N , , , , , , Dodecanedioic acid      C02678 ,5648
493.1202087     ,494.1274852,no match,,,,,,,,,,
485.2758789     ,486.2831554,no match,,,,,,,,,,
843.5308838     ,844.5381603,no match,,,,,,,,,,
221.8421631     ,222.8494396,no match,,,,,,,,,,
314.9885254     ,315.9958019,no match,,,,,,,,,,
350.9882507     ,351.9955272,no match,,,,,,,,,,
539.1951904     ,540.2024669,no match,,,,,,,,,,
352.9880371     ,353.9953136,no match,,,,,,,,,,
643.1730957     ,644.1803722,no match,,,,,,,,,,
275.0111694     ,276.0184459,276.019734288   ,C7H15Cl2N2O3P   12C , , 14N , , , , , , Aldophosphamide C07645  9847,
275.0111694     ,276.0184459,276.019734288   ,C7H15Cl2N2O3P   12C , , 14N , , , , , , 4-Hydroxycyclophosphamide     , C07643  9845
787.578125     ,788.5854015,no match,,,,,,,,,,
577.2695923     ,578.2768688,no match,,,,,,,,,,
707.4021606     ,708.4094371,no match,,,,,,,,,,
350.9883423     ,351.9956188,no match,,,,,,,,,,
551.3439941     ,552.3512706,no match,,,,,,,,,,
315.1087952     ,316.1160717,no match,,,,,,,,,,
239.0768585     ,240.084135,no match,,,,,,,,,,
237.8880005     ,238.895277,no match,,,,,,,,,,
844.5354614     ,845.5427379,no match,,,,,,,,,,
424.9670105     ,425.974287,no match,,,,,,,,,,
670.4555664     ,671.4628429,no match,,,,,,,,,,
465.2134705     ,466.220747,466.22028269   ,C24H34O9        12C , , 14N , , , , , , T-2 Toxin       C09738  11926,
228.1602783     ,229.1675548,no match,,,,,,,,,,
273.1249695     ,274.132246,no match,,,,,,,,,,
720.4927979     ,721.5000744,no match,,,,,,,,,,
239.0555267     ,240.0628032,240.063388118   ,C11H12O6        12C , , 14N , , , , , , Syringic Acid Acetate   bmse010,103
239.0555267     ,240.0628032,240.063388118   ,C11H12O6        12C , , 14N , , , , , ," 2-Succinyl-6-hydroxy-2,4-cycloh",exadiene-1-carboxylate   C05817  8112
608.2601318     ,609.2674083,no match,,,,,,,,,,
199.8041382     ,200.8114147,no match,,,,,,,,,,
432.1956787     ,433.2029552,no match,,,,,,,,,,
403.0815125     ,404.088789,no match,,,,,,,,,,
336.8594666     ,337.8667431,no match,,,,,,,,,,
691.4370117     ,692.4442882,no match,,,,,,,,,,
592.4152832     ,593.4225597,no match,,,,,,,,,,
318.9828796     ,319.9901561,no match,,,,,,,,,,
226.8006897     ,227.8079662,no match,,,,,,,,,,
1183.530396     ,1184.537672,no match,,,,,,,,,,
1187.400757     ,1188.408033,no match,,,,,,,,,,
693.2623901     ,694.2696666,no match,,,,,,,,,,
832.506958     ,833.5142345,no match,,,,,,,,,,
165.0180511     ,166.0253276,no match,,,,,,,,,,
312.1727905     ,313.180067,no match,,,,,,,,,,
571.2904053     ,572.2976818,no match,,,,,,,,,,
400.9858398     ,401.9931163,no match,,,,,,,,,,
508.2487488     ,509.2560253,no match,,,,,,,,,,
164.8350677     ,165.8423442,no match,,,,,,,,,,
226.8011475     ,227.808424,no match,,,,,,,,,,
446.1745911     ,447.1818676,no match,,,,,,,,,,
231.9316101     ,232.9388866,no match,,,,,,,,,,
312.1902161     ,313.1974926,no match,,,,,,,,,,
444.9740601     ,445.9813366,no match,,,,,,,,,,
176.8968811     ,177.9041576,no match,,,,,,,,,,
594.1553345     ,595.162611,no match,,,,,,,,,,
228.0697479     ,229.0770244,no match,,,,,,,,,,
475.2190247     ,476.2263012,no match,,,,,,,,,,
386.227417     ,387.2346935,no match,,,,,,,,,,
308.8642273     ,309.8715038,no match,,,,,,,,,,
521.3355103     ,522.3427868,no match,,,,,,,,,,
521.2244873     ,522.2317638,no match,,,,,,,,,,
160.0390472     ,161.0463237,no match,,,,,,,,,,
633.2050781     ,634.2123546,634.213854647   ,C31H35N2NaO11   12C , , 14N , , , , , , Novobiocin sodium       C12609 ,582999
224.8030701     ,225.8103466,no match,,,,,,,,,,
347.7060852     ,348.7133617,no match,,,,,,,,,,
205.9362183     ,206.9434948,no match,,,,,,,,,,
308.9985657     ,310.0058422,no match,,,,,,,,,,
406.9764404     ,407.9837169,no match,,,,,,,,,,
251.0922852     ,252.0995617,no match,,,,,,,,,,
462.2432861     ,463.2505626,no match,,,,,,,,,,
561.1624146     ,562.1696911,no match,,,,,,,,,,
723.2727051     ,724.2799816,no match,,,,,,,,,,
325.1847534     ,326.1920299,no match,,,,,,,,,,
406.9766541     ,407.9839306,no match,,,,,,,,,,
691.4070435     ,692.41432,no match,,,,,,,,,,
362.8762207     ,363.8834972,no match,,,,,,,,,,
693.4520874     ,694.4593639,no match,,,,,,,,,,
794.5188599     ,795.5261364,no match,,,,,,,,,,
331.067688     ,332.0749645,332.074346735   ,C13H16O10       12C , , 14N , , , , , , 1-O-Galloyl-beta-D-glucose     ,C01158  4386
368.9788208     ,369.9860973,no match,,,,,,,,,,
370.7125244     ,371.7198009,no match,,,,,,,,,,
223.1334839     ,224.1407604,224.141244508   ,C13H20O3        12C , , 14N , , , , , , methyl jasmonate        bmse000,551
223.1334839     ,224.1407604,224.141244508   ,C13H20O3        12C , , 14N , , , , , , Vomifoliol      C01760  4893,
223.1334839     ,224.1407604,224.141244508   ,C13H20O3        12C , , 14N , , , , , , (+/-)-6-Hydroxy-3-oxo-alpha-ion,ol       C04166  6848
223.1334839     ,224.1407604,224.141244508   ,C13H20O3        12C , , 14N , , , , , , Methyl jasmonate        C11512 ,13682
222.9313507     ,223.9386272,no match,,,,,,,,,,
335.1352844     ,336.1425609,no match,,,,,,,,,,
248.9792175     ,249.986494,no match,,,,,,,,,,
815.5003052     ,816.5075817,no match,,,,,,,,,,
750.3892822     ,751.3965587,no match,,,,,,,,,,
694.4553223     ,695.4625988,no match,,,,,,,,,,
217.122818     ,218.1300945,no match,,,,,,,,,,
593.1514893     ,594.1587658,594.158470295   ,C27H30O15       12C , , 14N , , , , , , Vitexin 2''-O-beta-D-glucoside ,C04024  6730
593.1514893     ,594.1587658,594.158470295   ,C27H30O15       12C , , 14N , , , , , , Kaempferol-3-glucoside-7-rhamno,side     no KEGG 7990711
593.1514893     ,594.1587658,594.158470295   ,C27H30O15       12C , , 14N , , , , , , Saponarin       C08064  10264,
593.1514893     ,594.1587658,594.158470295   ,C27H30O15       12C , , 14N , , , , , , Paniculatin     C10513  12696,
593.1514893     ,594.1587658,594.158470295   ,C27H30O15       12C , , 14N , , , , , , Isovitexin 2''-O-beta-D-glucosi,de       C04199  6872
593.1514893     ,594.1587658,594.158470295   ,C27H30O15       12C , , 14N , , , , , , Luteolin 7-O-neohesperidoside , C12630  583020
593.1514893     ,594.1587658,594.158470295   ,C27H30O15       12C , , 14N , , , , , , Vicenin-2       C10195  12381,
568.3429565     ,569.350233,no match,,,,,,,,,,
721.5026855     ,722.509962,no match,,,,,,,,,,
844.5344238     ,845.5417003,no match,,,,,,,,,,
493.1207581     ,494.1280346,no match,,,,,,,,,,
332.0708923     ,333.0781688,no match,,,,,,,,,,
336.8591003     ,337.8663768,no match,,,,,,,,,,
225.7951813     ,226.8024578,no match,,,,,,,,,,
581.300293     ,582.3075695,no match,,,,,,,,,,
394.9764099     ,395.9836864,no match,,,,,,,,,,
720.4917603     ,721.4990368,no match,,,,,,,,,,
184.0065613     ,185.0138378,no match,,,,,,,,,,
304.9833984     ,305.9906749,no match,,,,,,,,,,
292.9835815     ,293.990858,293.990569626   ,C5H12O10P2      12C , , 14N , , , , , , D-Ribose 1-diphosphate  C06248 ,8487
292.9835815     ,293.990858,293.990569626   ,C5H12O10P2      12C , , 14N , , , , , ," 2-Deoxy-D-ribose 1,5-bisphospha",te       C04175  6854
285.0408936     ,286.0481701,286.046882572   ,C10H11ClN4O4    12C , , 14N , , , , , , 6-Chloropurine riboside no KEGG,610567
285.0408936     ,286.0481701,286.047738054   ,C15H10O6        12C , , 14N , , , , , , 2'-Hydroxygenistein     C12134 ,14281
285.0408936     ,286.0481701,286.047738054   ,C15H10O6        12C , , 14N , , , , , , Kaempferol      C05903  8191,
285.0408936     ,286.0481701,286.047738054   ,C15H10O6        12C , , 14N , , , , , , Scutellarein    C10184  12370,
